idCompetencia,titCompetencia,dsCompetencia,tipoCompetencia,AtivaCompetencia,DesatiCompetencia,idCompetenciaAnterior,idCicloCompetencia,nivelProcesso,versaoCadeia,idSubProcesso,idProcesso,idMacroprocesso,titSubProcesso,dsSubProcesso,titProcesso,dsProcesso,titMacroprocesso,dsMacroprocesso,uaGestoraSubProcesso,uaGestoraProcesso,siglaMacroprocesso,idSubProcessoAnterior,idProcessoAnterior,idMacroprocessoAnterior,DesativacaoSuprocesso,Desativacaoprocesso,DesativacaoMacroprocesso
30305,Revisão de Declaração de Pessoa Jurídica,"Revisar declarações de pessoa jurídica, verificando as irregularidades detectadas na parametrização, respeitadas as regras nacionais.",Específica,01/03/2013,28/10/2015,0,1,Processo,2011,030300,30300,30000,Executar a fiscalização,Executar a fiscalização,Executar a fiscalização,Executar a fiscalização,Fiscalização e Combate aos Ilícitos Tributários e Aduaneiros,Fiscalização e Combate aos Ilícitos Tributários e Aduaneiros,0000000,0000000,FCITA,0,0,0,23/11/2014,23/11/2014,23/11/2014
30306,Arrolamento de Bens,"Arrolar bens nos casos previstos na legislação, para acompanhamento do patrimônio do sujeito passivo, seguindo as normas e procedimentos específicos.",Específica,01/03/2013,28/10/2015,0,1,Processo,2011,030300,30300,30000,Executar a fiscalização,Executar a fiscalização,Executar a fiscalização,Executar a fiscalização,Fiscalização e Combate aos Ilícitos Tributários e Aduaneiros,Fiscalização e Combate aos Ilícitos Tributários e Aduaneiros,0000000,0000000,FCITA,0,0,0,23/11/2014,23/11/2014,23/11/2014
30307,Propositura de Medida Cautelar Fiscal,"Realizar representação para propositura de Medida Cautelar Fiscal, seguindo as normas e procedimentos específicos.",Específica,01/03/2013,28/10/2015,0,1,Processo,2011,030300,30300,30000,Executar a fiscalização,Executar a fiscalização,Executar a fiscalização,Executar a fiscalização,Fiscalização e Combate aos Ilícitos Tributários e Aduaneiros,Fiscalização e Combate aos Ilícitos Tributários e Aduaneiros,0000000,0000000,FCITA,0,0,0,23/11/2014,23/11/2014,23/11/2014
30308,Representação Fiscal para Fins Penais,"Realizar representação fiscal para fins penais, seguindo as normas e procedimentos específicos.",Específica,01/03/2013,28/10/2015,0,1,Processo,2011,030300,30300,30000,Executar a fiscalização,Executar a fiscalização,Executar a fiscalização,Executar a fiscalização,Fiscalização e Combate aos Ilícitos Tributários e Aduaneiros,Fiscalização e Combate aos Ilícitos Tributários e Aduaneiros,0000000,0000000,FCITA,0,0,0,23/11/2014,23/11/2014,23/11/2014
30309,Diligência Fiscal,"Realizar, com celeridade, diligência para coletar informações e documentos de interesse fiscal, para subsidiar as atividades de fiscalização e julgamento.",Específica,01/03/2013,28/10/2015,0,1,Processo,2011,030300,30300,30000,Executar a fiscalização,Executar a fiscalização,Executar a fiscalização,Executar a fiscalização,Fiscalização e Combate aos Ilícitos Tributários e Aduaneiros,Fiscalização e Combate aos Ilícitos Tributários e Aduaneiros,0000000,0000000,FCITA,0,0,0,23/11/2014,23/11/2014,23/11/2014
30310,Supervisão,"Supervisionar, orientar e acompanhar os procedimentos de fiscalização desenvolvidos pela equipe com base em critérios técnicos, objetivando o aperfeiçoamento dos resultados.",Específica,01/03/2013,28/10/2015,0,1,Processo,2011,030300,30300,30000,Executar a fiscalização,Executar a fiscalização,Executar a fiscalização,Executar a fiscalização,Fiscalização e Combate aos Ilícitos Tributários e Aduaneiros,Fiscalização e Combate aos Ilícitos Tributários e Aduaneiros,0000000,0000000,FCITA,0,0,0,23/11/2014,23/11/2014,23/11/2014
30311,Acompanhamento do Desempenho da Fiscalização,"Controlar e avaliar o desempenho da fiscalização com base nos indicadores estabelecidos, verificando o cumprimento das metas e propondo ações corretivas.",Específica,01/03/2013,28/10/2015,0,1,Processo,2011,030300,30300,30000,Executar a fiscalização,Executar a fiscalização,Executar a fiscalização,Executar a fiscalização,Fiscalização e Combate aos Ilícitos Tributários e Aduaneiros,Fiscalização e Combate aos Ilícitos Tributários e Aduaneiros,0000000,0000000,FCITA,0,0,0,23/11/2014,23/11/2014,23/11/2014
30312,Registro dos Procedimentos Fiscais,"Registrar e controlar os procedimentos fiscais, desde a abertura até a conclusão, utilizando os sistemas informatizados de apoio.",Específica,01/03/2013,28/10/2015,0,1,Processo,2011,030300,30300,30000,Executar a fiscalização,Executar a fiscalização,Executar a fiscalização,Executar a fiscalização,Fiscalização e Combate aos Ilícitos Tributários e Aduaneiros,Fiscalização e Combate aos Ilícitos Tributários e Aduaneiros,0000000,0000000,FCITA,0,0,0,23/11/2014,23/11/2014,23/11/2014
30313,Registro dos Processos Vinculados,"Registrar os processos administrativos vinculados à atividade de fiscalização, utilizando os sistemas informatizados de apoio. ",Específica,01/03/2013,28/10/2015,0,1,Processo,2011,030300,30300,30000,Executar a fiscalização,Executar a fiscalização,Executar a fiscalização,Executar a fiscalização,Fiscalização e Combate aos Ilícitos Tributários e Aduaneiros,Fiscalização e Combate aos Ilícitos Tributários e Aduaneiros,0000000,0000000,FCITA,0,0,0,23/11/2014,23/11/2014,23/11/2014
30314,Execução da Fiscalização Aduaneira,Fiscalizar intervenientes do comércio exterior com vistas a verificar o cumprimento das obrigações principais e acessórias e aplicar as penalidades cabíveis.,Específica,01/03/2013,28/10/2015,0,1,Processo,2011,030300,30300,30000,Executar a fiscalização,Executar a fiscalização,Executar a fiscalização,Executar a fiscalização,Fiscalização e Combate aos Ilícitos Tributários e Aduaneiros,Fiscalização e Combate aos Ilícitos Tributários e Aduaneiros,0000000,0000000,FCITA,0,0,0,23/11/2014,23/11/2014,23/11/2014
30315,Acompanhamento da Fiscalização Aduaneira,Orientar e avaliar o planejamento e a execução das atividades de fiscalização de operadores do comércio exterior.,Específica,01/03/2013,28/10/2015,0,1,Processo,2011,030300,30300,30000,Executar a fiscalização,Executar a fiscalização,Executar a fiscalização,Executar a fiscalização,Fiscalização e Combate aos Ilícitos Tributários e Aduaneiros,Fiscalização e Combate aos Ilícitos Tributários e Aduaneiros,0000000,0000000,FCITA,0,0,0,23/11/2014,23/11/2014,23/11/2014
30401,Pesquisa,"Realizar pesquisas nas fontes de informações disponíveis para apuração de fraudes, ilícitos e irregularidades envolvendo assuntos de interesse e de competência da RFB, de forma criteriosa.",Específica,01/03/2013,28/10/2015,0,1,Processo,2011,030400,30400,30000,Realizar ações de pesquisa e investigação,Realizar ações de pesquisa e investigação,Realizar ações de pesquisa e investigação,Realizar ações de pesquisa e investigação,Fiscalização e Combate aos Ilícitos Tributários e Aduaneiros,Fiscalização e Combate aos Ilícitos Tributários e Aduaneiros,0000000,0000000,FCITA,0,0,0,23/11/2014,23/11/2014,23/11/2014
30402,Operações de Inteligência,"Planejar e executar operações de inteligência, com discrição, utilizando técnicas operacionais especializadas na obtenção de informações não disponíveis.",Específica,01/03/2013,28/10/2015,0,1,Processo,2011,030400,30400,30000,Realizar ações de pesquisa e investigação,Realizar ações de pesquisa e investigação,Realizar ações de pesquisa e investigação,Realizar ações de pesquisa e investigação,Fiscalização e Combate aos Ilícitos Tributários e Aduaneiros,Fiscalização e Combate aos Ilícitos Tributários e Aduaneiros,0000000,0000000,FCITA,0,0,0,23/11/2014,23/11/2014,23/11/2014
30403,Investigação,"Realizar investigação para apuração de fraudes, ilícitos e irregularidades envolvendo assuntos de interesse e de competência da RFB, com celeridade e eficiência.",Específica,01/03/2013,28/10/2015,0,1,Processo,2011,030400,30400,30000,Realizar ações de pesquisa e investigação,Realizar ações de pesquisa e investigação,Realizar ações de pesquisa e investigação,Realizar ações de pesquisa e investigação,Fiscalização e Combate aos Ilícitos Tributários e Aduaneiros,Fiscalização e Combate aos Ilícitos Tributários e Aduaneiros,0000000,0000000,FCITA,0,0,0,23/11/2014,23/11/2014,23/11/2014
30404,Operações de Impacto,Planejar e executar operações de busca e apreensão.,Específica,01/03/2013,28/10/2015,0,1,Processo,2011,030400,30400,30000,Realizar ações de pesquisa e investigação,Realizar ações de pesquisa e investigação,Realizar ações de pesquisa e investigação,Realizar ações de pesquisa e investigação,Fiscalização e Combate aos Ilícitos Tributários e Aduaneiros,Fiscalização e Combate aos Ilícitos Tributários e Aduaneiros,0000000,0000000,FCITA,0,0,0,23/11/2014,23/11/2014,23/11/2014
30405,Assessoramento Estratégico,"Prestar assessoramento estratégico aos gestores da RFB, oportunamente e com objetividade, para subsidiar a tomada de decisões.",Específica,01/03/2013,28/10/2015,0,1,Processo,2011,030400,30400,30000,Realizar ações de pesquisa e investigação,Realizar ações de pesquisa e investigação,Realizar ações de pesquisa e investigação,Realizar ações de pesquisa e investigação,Fiscalização e Combate aos Ilícitos Tributários e Aduaneiros,Fiscalização e Combate aos Ilícitos Tributários e Aduaneiros,0000000,0000000,FCITA,0,0,0,23/11/2014,23/11/2014,23/11/2014
30406,Segurança Institucional,"Difundir e sedimentar a cultura de segurança institucional, de maneira ampla, com base nas Normas de Segurança Institucional.",Específica,01/03/2013,28/10/2015,0,1,Processo,2011,030400,30400,30000,Realizar ações de pesquisa e investigação,Realizar ações de pesquisa e investigação,Realizar ações de pesquisa e investigação,Realizar ações de pesquisa e investigação,Fiscalização e Combate aos Ilícitos Tributários e Aduaneiros,Fiscalização e Combate aos Ilícitos Tributários e Aduaneiros,0000000,0000000,FCITA,0,0,0,23/11/2014,23/11/2014,23/11/2014
30407,Soluções Tecnológicas,"Desenvolver, avaliar, especificar e adquirir ferramentas tecnológicas de suporte às atividades de pesquisa e investigação.",Específica,01/03/2013,28/10/2015,0,1,Processo,2011,030400,30400,30000,Realizar ações de pesquisa e investigação,Realizar ações de pesquisa e investigação,Realizar ações de pesquisa e investigação,Realizar ações de pesquisa e investigação,Fiscalização e Combate aos Ilícitos Tributários e Aduaneiros,Fiscalização e Combate aos Ilícitos Tributários e Aduaneiros,0000000,0000000,FCITA,0,0,0,23/11/2014,23/11/2014,23/11/2014
30501,Planejamento e Execução de Ações de Vigilância,"Planejar e realizar, sistematicamente, ações preventivas e de monitoramento destinadas a coibir ilícitos praticados nas movimentações de cargas, veículos e pessoas.",Específica,01/03/2013,28/10/2015,0,1,Processo,2011,030500,30500,30000,Realizar ações de vigilância e repressão,Realizar ações de vigilância e repressão,Realizar ações de vigilância e repressão,Realizar ações de vigilância e repressão,Fiscalização e Combate aos Ilícitos Tributários e Aduaneiros,Fiscalização e Combate aos Ilícitos Tributários e Aduaneiros,0000000,0000000,FCITA,0,0,0,23/11/2014,23/11/2014,23/11/2014
30502,Planejamento e Coordenação de Operações de Repressão,"Planejar e coordenar, com eficácia, as operações de repressão aduaneira, de forma a coibir ilícitos praticados no comércio exterior.",Específica,01/03/2013,28/10/2015,0,1,Processo,2011,030500,30500,30000,Realizar ações de vigilância e repressão,Realizar ações de vigilância e repressão,Realizar ações de vigilância e repressão,Realizar ações de vigilância e repressão,Fiscalização e Combate aos Ilícitos Tributários e Aduaneiros,Fiscalização e Combate aos Ilícitos Tributários e Aduaneiros,0000000,0000000,FCITA,0,0,0,23/11/2014,23/11/2014,23/11/2014
30503,Execução de Operações de Repressão,"Realizar operações de repressão, com eficiência, destinadas a combater ilícitos praticados no comércio exterior.",Específica,01/03/2013,28/10/2015,0,1,Processo,2011,030500,30500,30000,Realizar ações de vigilância e repressão,Realizar ações de vigilância e repressão,Realizar ações de vigilância e repressão,Realizar ações de vigilância e repressão,Fiscalização e Combate aos Ilícitos Tributários e Aduaneiros,Fiscalização e Combate aos Ilícitos Tributários e Aduaneiros,0000000,0000000,FCITA,0,0,0,23/11/2014,23/11/2014,23/11/2014
30504,Tratamento Preliminar das Mercadorias Retidas,Realizar o tratamento preliminar das mercadorias retidas em ações  de repressão no combate aos ilícitos praticados no comércio exterior.,Específica,01/03/2013,28/10/2015,0,1,Processo,2011,030500,30500,30000,Realizar ações de vigilância e repressão,Realizar ações de vigilância e repressão,Realizar ações de vigilância e repressão,Realizar ações de vigilância e repressão,Fiscalização e Combate aos Ilícitos Tributários e Aduaneiros,Fiscalização e Combate aos Ilícitos Tributários e Aduaneiros,0000000,0000000,FCITA,0,0,0,23/11/2014,23/11/2014,23/11/2014
30505,Gestão Operacional e Execução de Operações Aéreas,"Planejar, coordenar e executar as operações aéreas de apoio às atividades institucionais da RFB, com ênfase na vigilância e repressão aduaneira, de forma integrada, em consonância com as exigências da legislação aeronáutica.",Específica,01/03/2013,28/10/2015,0,1,Processo,2011,030500,30500,30000,Realizar ações de vigilância e repressão,Realizar ações de vigilância e repressão,Realizar ações de vigilância e repressão,Realizar ações de vigilância e repressão,Fiscalização e Combate aos Ilícitos Tributários e Aduaneiros,Fiscalização e Combate aos Ilícitos Tributários e Aduaneiros,0000000,0000000,FCITA,0,0,0,23/11/2014,23/11/2014,23/11/2014
30506,"Gestão da Vigilância, Repressão e Operações Aéreas","Planejar, coordenar e gerenciar, com eficácia, as atividades de vigilância, repressão aduaneira e operações aéreas, de forma a coibir ilícitos praticados nas operações de comércio exterior.",Específica,01/03/2013,28/10/2015,0,1,Processo,2011,030500,30500,30000,Realizar ações de vigilância e repressão,Realizar ações de vigilância e repressão,Realizar ações de vigilância e repressão,Realizar ações de vigilância e repressão,Fiscalização e Combate aos Ilícitos Tributários e Aduaneiros,Fiscalização e Combate aos Ilícitos Tributários e Aduaneiros,0000000,0000000,FCITA,0,0,0,23/11/2014,23/11/2014,23/11/2014
